,period_open,period_close,long_exposure,pnl,short_exposure,capital_used,orders,transactions,gross_leverage,positions,net_leverage,starting_exposure,returns,ending_exposure,starting_value,ending_value,starting_cash,ending_cash,portfolio_value,longs_count,shorts_count,long_value,short_value,algo_volatility,benchmark_period_return,benchmark_volatility,algorithm_period_return,alpha,beta,sharpe,sortino,max_drawdown,max_leverage,excess_return,treasury_period_return,trading_days,period_label,AAPL,short_mavg,long_mavg,date
2017-03-20 20:00:00+00:00,2017-03-20 13:31:00+00:00,2017-03-20 20:00:00+00:00,14146.0,147.0,0.0,0.0,[],[],0.0014143338649380678,"[{'sid': Equity(8 [AAPL]), 'amount': 100, 'cost_basis': 117.709825, 'last_sale_price': 141.46}]",0.0014143338649380678,13999.0,1.4697450434697501e-05,14146.0,13999.0,14146.0,9987735.699000001,9987735.699000001,10001881.699000001,1,0,14146.0,0.0,0.00016187285226008122,0.0,0.0,0.0001881699000008119,,,0.3621465055404979,0.5181268417279602,-0.00029527343364366295,0.0014143338649380678,0.0,0.0,809,2017-03,141.46,121.36247999999998,107.92679333333332,2017-03-20
2017-03-21 20:00:00+00:00,2017-03-21 13:31:00+00:00,2017-03-21 20:00:00+00:00,13984.0,-162.0,0.0,0.0,[],[],0.0013981595586405164,"[{'sid': Equity(8 [AAPL]), 'amount': 100, 'cost_basis': 117.709825, 'last_sale_price': 139.84}]",0.0013981595586405164,14146.0,-1.61969522209926e-05,13984.0,14146.0,13984.0,9987735.699000001,9987735.699000001,10001719.699000001,1,0,13984.0,0.0,0.0001620321255019658,0.0,0.0,0.00017196990000090118,,,0.3302447793358536,0.4717384867148566,-0.00029527343364366295,0.0014143338649380678,0.0,0.0,810,2017-03,139.84,121.5895,108.07303,2017-03-21
2017-03-22 20:00:00+00:00,2017-03-22 13:31:00+00:00,2017-03-22 20:00:00+00:00,14142.000000000002,158.0,0.0,0.0,[],[],0.001413934505659266,"[{'sid': Equity(8 [AAPL]), 'amount': 100, 'cost_basis': 117.709825, 'last_sale_price': 141.42000000000002}]",0.001413934505659266,13984.0,1.5797283342777746e-05,14142.000000000002,13984.0,14142.000000000002,9987735.699000001,9987735.699000001,10001877.699000001,1,0,14142.000000000002,0.0,0.00016216494554968143,0.0,0.0,0.00018776990000102245,,,0.3598369120336071,0.5147481911231978,-0.00029527343364366295,0.0014143338649380678,0.0,0.0,811,2017-03,141.42000000000002,121.85866999999999,108.21989,2017-03-22
2017-03-23 20:00:00+00:00,2017-03-23 13:31:00+00:00,2017-03-23 20:00:00+00:00,14092.000000000002,-50.0,0.0,0.0,[],[],0.0014089424877224133,"[{'sid': Equity(8 [AAPL]), 'amount': 100, 'cost_basis': 117.709825, 'last_sale_price': 140.92000000000002}]",0.0014089424877224133,14142.000000000002,-4.999061326782517e-06,14092.000000000002,14142.000000000002,14092.000000000002,9987735.699000001,9987735.699000001,10001827.699000001,1,0,14092.000000000002,0.0,0.00016209113001981474,0.0,0.0,0.0001827699000009897,,,0.34998606768873297,0.5005858372090245,-0.00029527343364366295,0.0014143338649380678,0.0,0.0,812,2017-03,140.92000000000002,122.13383,108.37342666666667,2017-03-23
2017-03-24 20:00:00+00:00,2017-03-24 13:31:00+00:00,2017-03-24 20:00:00+00:00,14064.000000000002,-28.0,0.0,0.0,[],[],0.001406146935876565,"[{'sid': Equity(8 [AAPL]), 'amount': 100, 'cost_basis': 117.709825, 'last_sale_price': 140.64000000000001}]",0.001406146935876565,14092.000000000002,-2.799488337923428e-06,14064.000000000002,14092.000000000002,14064.000000000002,9987735.699000001,9987735.699000001,10001799.699000001,1,0,14064.000000000002,0.0,0.00016200004160116667,0.0,0.0,0.00017996990000090918,,,0.34439572000894914,0.4925695512964092,-0.00029527343364366295,0.0014143338649380678,0.0,0.0,813,2017-03,140.64000000000001,122.41372,108.51911333333334,2017-03-24
2017-03-27 20:00:00+00:00,2017-03-27 13:31:00+00:00,2017-03-27 20:00:00+00:00,14088.0,24.0,0.0,0.0,[],[],0.0014085431241313063,"[{'sid': Equity(8 [AAPL]), 'amount': 100, 'cost_basis': 117.709825, 'last_sale_price': 140.88}]",0.0014085431241313063,14064.000000000002,2.399568149957787e-06,14088.0,14064.000000000002,14088.0,9987735.699000001,9987735.699000001,10001823.699000001,1,0,14088.0,0.0,0.00016190491595515066,0.0,0.0,0.0001823699000009782,,,0.34876299954393375,0.49882942025829413,-0.00029527343364366295,0.0014143338649380678,0.0,0.0,814,2017-03,140.88,122.69779999999999,108.67336,2017-03-27
2017-03-28 20:00:00+00:00,2017-03-28 13:31:00+00:00,2017-03-28 20:00:00+00:00,14380.000000000002,292.0,0.0,0.0,[],[],0.0014376958268376857,"[{'sid': Equity(8 [AAPL]), 'amount': 100, 'cost_basis': 117.709825, 'last_sale_price': 143.8}]",0.0014376958268376857,14088.0,2.9194675770005674e-05,14380.000000000002,14088.0,14380.000000000002,9987735.699000001,9987735.699000001,10002115.699000001,1,0,14380.000000000002,0.0,0.0001626053848587531,0.0,0.0,0.00021156990000115172,,,0.40234968600327997,0.5783181363917055,-0.00029527343364366295,0.0014376958268376857,0.0,0.0,815,2017-03,143.8,123.03137999999998,108.83886666666666,2017-03-28
2017-03-29 20:00:00+00:00,2017-03-29 13:31:00+00:00,2017-03-29 20:00:00+00:00,14412.0,32.0,0.0,0.0,[],[],0.0014408905400827953,"[{'sid': Equity(8 [AAPL]), 'amount': 100, 'cost_basis': 117.709825, 'last_sale_price': 144.12}]",0.0014408905400827953,14380.000000000002,3.1993231195404093e-06,14412.0,14380.000000000002,14412.0,9987735.699000001,9987735.699000001,10002147.699000001,1,0,14412.0,0.0,0.00016251380756151474,0.0,0.0,0.00021476990000124374,,,0.40816270350304346,0.5867026911864831,-0.00029527343364366295,0.0014408905400827953,0.0,0.0,816,2017-03,144.12,123.36716999999999,109.00501666666666,2017-03-29
2017-03-30 20:00:00+00:00,2017-03-30 13:31:00+00:00,2017-03-30 20:00:00+00:00,14393.0,-19.0,0.0,0.0,[],[],0.0014389936815589058,"[{'sid': Equity(8 [AAPL]), 'amount': 100, 'cost_basis': 117.709825, 'last_sale_price': 143.93}]",0.0014389936815589058,14412.0,-1.8995920247899534e-06,14393.0,14412.0,14393.0,9987735.699000001,9987735.699000001,10002128.699000001,1,0,14393.0,0.0,0.00016241863927622465,0.0,0.0,0.00021286990000124462,,,0.40429451237652764,0.5811325878384971,-0.00029527343364366295,0.0014408905400827953,0.0,0.0,817,2017-03,143.93,123.71291000000001,109.17212666666666,2017-03-30
2017-03-31 20:00:00+00:00,2017-03-31 13:31:00+00:00,2017-03-31 20:00:00+00:00,14366.0,-27.0,0.0,0.0,[],[],0.0014362981333649403,"[{'sid': Equity(8 [AAPL]), 'amount': 100, 'cost_basis': 117.709825, 'last_sale_price': 143.66}]",0.0014362981333649403,14393.0,-2.6994253735646012e-06,14366.0,14393.0,14366.0,9987735.699000001,9987735.699000001,10002101.699000001,1,0,14366.0,0.0,0.00016232752361693847,0.0,0.0,0.0002101699000012225,,,0.3989038968230799,0.5733625972146149,-0.00029527343364366295,0.0014408905400827953,0.0,0.0,818,2017-03,143.66,124.06581,109.32171333333332,2017-03-31
2017-04-03 20:00:00+00:00,2017-04-03 13:31:00+00:00,2017-04-03 20:00:00+00:00,14370.000000000002,4.0,0.0,0.0,[],[],0.0014366974747564104,"[{'sid': Equity(8 [AAPL]), 'amount': 100, 'cost_basis': 117.709825, 'last_sale_price': 143.70000000000002}]",0.0014366974747564104,14366.0,3.999159496892446e-07,14370.000000000002,14366.0,14370.000000000002,9987735.699000001,9987735.699000001,10002105.699000001,1,0,14370.000000000002,0.0,0.00016222829045243545,0.0,0.0,0.000210569900001234,,,0.39941904720385024,0.5741026857281057,-0.00029527343364366295,0.0014408905400827953,0.0,0.0,819,2017-04,143.70000000000002,124.40348000000003,109.47786,2017-04-03
2017-04-04 20:00:00+00:00,2017-04-04 13:31:00+00:00,2017-04-04 20:00:00+00:00,14477.000000000002,107.0,0.0,0.0,[],[],0.0014473797384300156,"[{'sid': Equity(8 [AAPL]), 'amount': 100, 'cost_basis': 117.709825, 'last_sale_price': 144.77}]",0.0014473797384300156,14370.000000000002,1.0697747376386957e-05,14477.000000000002,14370.000000000002,14477.000000000002,9987735.699000001,9987735.699000001,10002212.699000001,1,0,14477.000000000002,0.0,0.00016223249809669432,0.0,0.0,0.00022126990000126412,,,0.4191863504352833,0.6028984664377169,-0.00029527343364366295,0.0014473797384300156,0.0,0.0,820,2017-04,144.77,124.74537000000001,109.63579,2017-04-04
2017-04-05 20:00:00+00:00,2017-04-05 13:31:00+00:00,2017-04-05 20:00:00+00:00,14402.000000000002,-75.0,0.0,0.0,[],[],0.0014398921943895946,"[{'sid': Equity(8 [AAPL]), 'amount': 100, 'cost_basis': 117.709825, 'last_sale_price': 144.02}]",0.0014398921943895946,14477.000000000002,-7.498340842793105e-06,14402.000000000002,14477.000000000002,14402.000000000002,9987735.699000001,9987735.699000001,10002137.699000001,1,0,14402.000000000002,0.0,0.00016219065660674114,0.0,0.0,0.000213769900001326,,,0.40459331067653004,0.5817195732061702,-0.00029527343364366295,0.0014473797384300156,0.0,0.0,821,2017-04,144.02,125.08156000000001,109.81255,2017-04-05
2017-04-06 20:00:00+00:00,2017-04-06 13:31:00+00:00,2017-04-06 20:00:00+00:00,14366.0,-36.0,0.0,0.0,[],[],0.0014362981333649403,"[{'sid': Equity(8 [AAPL]), 'amount': 100, 'cost_basis': 117.709825, 'last_sale_price': 143.66}]",0.0014362981333649403,14402.000000000002,-3.599230592676861e-06,14366.0,14402.000000000002,14366.0,9987735.699000001,9987735.699000001,10002101.699000001,1,0,14366.0,0.0,0.00016210593696950888,0.0,0.0,0.00021016990000144453,,,0.3975055507127091,0.5714888383615737,-0.00029527343364366295,0.0014473797384300156,0.0,0.0,822,2017-04,143.66,125.44491000000002,109.98593333333334,2017-04-06
2017-04-07 20:00:00+00:00,2017-04-07 13:31:00+00:00,2017-04-07 20:00:00+00:00,14334.0,-32.0,0.0,0.0,[],[],0.0014331033907345298,"[{'sid': Equity(8 [AAPL]), 'amount': 100, 'cost_basis': 117.709825, 'last_sale_price': 143.34}]",0.0014331033907345298,14366.0,-3.1993275977360014e-06,14334.0,14366.0,14334.0,9987735.699000001,9987735.699000001,10002069.699000001,1,0,14334.0,0.0,0.0001620185828072926,0.0,0.0,0.00020696990000135251,,,0.3911902459540884,0.5623787478967694,-0.00029527343364366295,0.0014473797384300156,0.0,0.0,823,2017-04,143.34,125.79869000000002,110.14769999999999,2017-04-07
2017-04-10 20:00:00+00:00,2017-04-10 13:31:00+00:00,2017-04-10 20:00:00+00:00,14317.000000000002,-17.0,0.0,0.0,[],[],0.001431406175397517,"[{'sid': Equity(8 [AAPL]), 'amount': 100, 'cost_basis': 117.709825, 'last_sale_price': 143.17000000000002}]",0.001431406175397517,14334.0,-1.6996482238296196e-06,14317.000000000002,14334.0,14317.000000000002,9987735.699000001,9987735.699000001,10002052.699000001,1,0,14317.000000000002,0.0,0.0001619237163765492,0.0,0.0,0.00020526990000147016,,,0.3877342846854968,0.5574029817181932,-0.00029527343364366295,0.0014473797384300156,0.0,0.0,824,2017-04,143.17000000000002,126.17785000000002,110.31185333333332,2017-04-10
2017-04-11 20:00:00+00:00,2017-04-11 13:31:00+00:00,2017-04-11 20:00:00+00:00,14163.0,-154.0,0.0,0.0,[],[],0.001416031138309372,"[{'sid': Equity(8 [AAPL]), 'amount': 100, 'cost_basis': 117.709825, 'last_sale_price': 141.63}]",0.001416031138309372,14317.000000000002,-1.539683949214332e-05,14163.0,14317.000000000002,14163.0,9987735.699000001,9987735.699000001,10001898.699000001,1,0,14163.0,0.0,0.00016205630089295074,0.0,0.0,0.00018986990000158244,,,0.3579264758761297,0.5138192340315777,-0.00029527343364366295,0.0014473797384300156,0.0,0.0,825,2017-04,141.63,126.52767,110.47720333333334,2017-04-11
